epoch,timestamp_ms,tag1_anchor_count,tag1_avg_rssi,tag1_solve_ok,tag1_x,tag1_y,tag1_z,tag1_rmse_m,tag2_anchor_count,tag2_avg_rssi,tag2_solve_ok,tag2_x,tag2_y,tag2_z,tag2_rmse_m,fused_tag,fused_x,fused_y,fused_z,fused_rmse_m,flags
279,201915.0,5,-75.303,True,0.9903,1.7419,2.9606,0.0986,4,-82.533,True,1.1277,1.5055,3.7524,0.1521,1,1.0094,1.5893,2.8439,0.0986,
280,202169.5,5,-77.945,True,0.9941,1.9194,3.0736,0.1139,4,-80.918,True,1.147,1.5922,3.7989,0.1808,1,1.004,1.7049,2.9243,0.1139,
281,202669.5,5,-77.097,True,1.073,2.0301,2.9634,0.1077,4,-79.513,True,1.177,1.7235,3.7707,0.1014,1,1.0282,1.8187,2.938,0.1077,
282,203069.5,5,-75.465,True,1.0994,2.0657,2.9226,0.0968,4,-80.191,True,1.2401,1.7298,3.7883,0.068,1,1.0531,1.9052,2.9326,0.0968,
283,203369.5,5,-76.166,True,1.1258,2.0833,2.9821,0.0932,4,-80.974,True,1.2854,1.7397,3.7688,0.0685,1,1.0785,1.9675,2.9499,0.0932,
284,203769.5,5,-77.254,True,1.1156,2.1162,3.0101,0.0703,4,-81.174,True,1.3087,1.7928,3.7411,0.071,1,1.0915,2.0196,2.971,0.0703,
285,204096.0,5,-77.633,True,1.118,2.1974,3.045,0.0682,4,-82.097,True,1.306,1.8462,3.8786,0.0545,1,1.1008,2.0818,2.9969,0.0682,
286,204412.0,5,-79.615,True,1.1296,2.4475,3.1651,0.0184,5,-82.781,True,1.7269,1.6097,4.3846,2.0427,1,1.1108,2.2098,3.0558,0.0184,
287,204772.0,5,-80.587,True,1.0152,2.6077,3.1715,0.0228,5,-83.985,True,1.1165,2.1064,4.3295,0.2402,1,1.0774,2.3491,3.0963,0.0228,
288,205272.0,5,-81.4,True,0.8633,2.8769,3.0438,0.061,5,-82.487,True,0.8195,2.5072,3.8885,0.1165,1,1.0025,2.5338,3.0779,0.061,
289,205672.0,5,-80.266,True,0.8747,2.9264,3.0263,0.0542,5,-81.286,True,0.7634,2.6157,3.8301,0.1193,1,0.9578,2.6712,3.0599,0.0542,
290,205972.0,5,-81.055,True,0.8771,2.9373,3.0203,0.0545,5,-82.41,True,0.7728,2.6061,3.9811,0.1733,1,0.9295,2.7643,3.046,0.0545,
291,206272.0,5,-79.163,True,0.9266,2.9158,3.226,0.0919,5,-83.713,True,0.7308,2.5769,4.0506,0.2572,1,0.9285,2.8173,3.109,0.0919,
292,206812.0,5,-77.874,True,0.8896,2.9601,3.2587,0.0506,5,-82.478,True,0.7927,2.6002,4.0478,0.2351,1,0.9149,2.8673,3.1614,0.0506,
293,207172.0,5,-78.538,True,0.9176,3.0582,3.2251,0.0282,5,-82.57,True,0.9583,2.6865,4.2365,0.1861,1,0.9158,2.9341,3.1837,0.0282,
294,207372.0,5,-77.013,True,1.0236,3.1686,3.2248,0.0536,5,-83.91,True,1.0211,2.8129,4.2527,0.151,1,0.9535,3.0162,3.1981,0.0536,
295,207872.0,5,-77.193,True,1.2384,3.3662,3.2545,0.0779,5,-82.921,True,1.2635,3.1419,4.1386,0.1685,1,1.0532,3.1387,3.2178,0.0779,
296,208272.0,5,-76.28,True,1.2785,3.5032,3.406,0.0822,5,-82.744,True,1.2944,3.185,4.1308,0.1663,1,1.1321,3.2663,3.2837,0.0822,
297,208672.0,5,-78.968,True,1.2422,3.5601,3.3714,0.0777,5,-81.303,True,1.519,3.314,4.4504,0.221,1,1.1706,3.3691,3.3144,0.0777,
298,209112.0,5,-79.586,True,1.2367,3.9177,3.2176,0.0795,5,-82.777,True,1.354,3.6278,4.4395,0.2289,1,1.1937,3.5611,3.2805,0.0795,
299,209372.0,5,-79.584,True,1.2071,4.2105,3.1979,0.0728,5,-81.279,True,1.3141,3.7936,4.4714,0.1939,1,1.1984,3.7884,3.2516,0.0728,
300,209872.0,5,-79.015,True,1.2618,4.5042,3.3009,0.1028,5,-81.118,True,1.1621,4.3984,4.5211,0.2615,1,1.2206,4.0389,3.2688,0.1028,
301,210272.0,5,-80.251,True,1.2843,4.848,3.335,0.1267,5,-82.166,True,0.9847,4.7584,4.5673,0.3488,1,1.2429,4.3221,3.292,0.1267,
302,210772.0,5,-77.913,True,1.1559,5.3744,3.2446,0.0702,5,-82.39,True,0.968,5.2161,4.6656,0.2871,1,1.2125,4.6904,3.2754,0.0702,
303,210972.0,5,-79.078,True,1.1168,5.5534,3.4164,0.0934,5,-83.263,True,1.1228,5.4122,4.6736,0.2969,1,1.179,4.9924,3.3248,0.0934,
304,211412.0,5,-79.197,True,1.0894,5.9147,3.5073,0.1118,5,-83.488,True,1.1135,5.7608,4.5485,0.3019,1,1.1476,5.3152,3.3887,0.1118,
305,211972.0,5,-77.874,True,1.0157,6.4443,3.5606,0.1012,5,-81.835,True,1.1136,6.3236,4.4317,0.2232,1,1.1015,5.7104,3.4488,0.1012,
306,212272.0,5,-77.803,True,0.983,6.652,3.5122,0.1235,5,-81.29,True,0.9828,6.8095,4.4478,0.2043,1,1.06,6.04,3.471,0.1235,
307,212572.0,5,-76.195,True,1.0145,6.992,3.5089,0.1647,5,-81.752,True,0.9332,6.9041,4.4162,0.2156,1,1.0441,6.3732,3.4843,0.1647,
308,212972.0,5,-76.84,True,1.0252,7.0769,3.5115,0.1418,5,-83.033,True,0.9325,7.0452,4.3919,0.291,1,1.0375,6.6195,3.4938,0.1418,
309,213472.0,5,-77.795,True,0.9142,7.1547,3.5086,0.1297,5,-82.769,True,0.8437,7.1102,4.4722,0.326,1,0.9943,6.8068,3.499,0.1297,
310,214012.0,5,-77.081,True,0.8726,7.209,3.4743,0.1204,5,-82.474,True,0.7579,7.1772,4.4764,0.3271,1,0.9517,6.9476,3.4903,0.1204,
311,214172.0,5,-76.203,True,0.8985,7.2745,3.4932,0.1391,5,-81.326,True,0.7695,7.2884,4.4774,0.2991,1,0.9331,7.062,3.4913,0.1391,
312,214572.0,5,-77.419,True,0.9535,7.3742,3.4987,0.1383,5,-82.679,True,0.8582,7.3549,4.4196,0.2996,1,0.9402,7.1713,3.4939,0.1383,
313,214972.0,5,-77.313,True,0.9779,7.4633,3.3849,0.1336,5,-82.045,True,0.9486,7.4262,4.3672,0.3663,1,0.9534,7.2735,3.4558,0.1336,
314,215372.0,5,-77.794,True,0.9597,7.5028,3.3855,0.1223,5,-81.925,True,0.8993,7.486,4.3557,0.4114,1,0.9556,7.3537,3.4312,0.1223,
315,215872.0,5,-77.268,True,0.8923,7.5237,3.3126,0.1238,5,-82.207,True,0.804,7.4923,4.3731,0.4229,1,0.9335,7.4132,3.3897,0.1238,
316,216212.0,5,-76.453,True,0.8954,7.5549,3.316,0.1323,5,-82.278,True,0.7901,7.5749,4.4381,0.4542,1,0.9201,7.4628,3.3639,0.1323,
317,216772.0,5,-78.263,True,0.9583,7.6947,3.3687,0.1374,5,-81.846,True,0.8326,7.7437,4.4137,0.4704,1,0.9335,7.544,3.3656,0.1374,
318,217072.0,5,-77.138,True,0.9421,7.7797,3.3018,0.1245,5,-82.348,True,0.8738,7.8095,4.337,0.3228,1,0.9365,7.6265,3.3433,0.1245,
319,217472.0,5,-77.27,True,0.9259,7.7892,3.2755,0.1246,5,-82.742,True,0.9314,7.8882,4.2126,0.1856,1,0.9328,7.6835,3.3195,0.1246,
320,217972.0,5,-77.07,True,0.7837,7.7696,3.355,0.1374,5,-82.529,True,0.8627,7.8815,4.0927,0.1508,1,0.8806,7.7136,3.3319,0.1374,
321,218272.0,5,-78.433,True,0.7377,7.7666,3.3397,0.1343,5,-81.327,True,0.6473,7.8396,4.1587,0.1209,1,0.8306,7.7321,3.3347,0.1343,
322,218612.0,5,-78.675,True,0.6983,7.7912,3.2361,0.1286,5,-81.514,True,0.5999,7.8523,4.1601,0.1165,1,0.7843,7.7528,3.3002,0.1286,
323,219072.0,5,-76.921,True,0.7774,7.9389,3.2712,0.1353,5,-82.382,True,0.6649,7.9719,4.2275,0.1777,1,0.7819,7.818,3.29,0.1353,
324,219572.0,5,-77.1,True,0.7679,7.9869,3.2262,0.1372,5,-83.562,True,0.8169,8.1006,4.1422,0.2537,1,0.777,7.8771,3.2677,0.1372,
325,219972.0,5,-76.951,True,0.7133,8.0054,3.3102,0.1339,5,-81.943,True,0.7216,8.1069,4.0856,0.221,1,0.7547,7.922,3.2826,0.1339,
326,220172.0,5,-77.102,True,0.7017,7.9996,3.3364,0.1349,5,-82.391,True,0.6689,8.0978,4.1045,0.1961,1,0.7362,7.9491,3.3014,0.1349,
327,220572.0,5,-78.01,True,0.668,8.0055,3.3271,0.141,5,-82.534,True,0.6075,8.0535,4.0858,0.1729,1,0.7123,7.9689,3.3104,0.141,
328,221112.0,5,-78.779,True,0.6587,8.0876,3.2281,0.1487,5,-83.398,True,0.6044,8.0679,4.0778,0.1825,1,0.6936,8.0104,3.2816,0.1487,
329,221572.0,5,-76.813,True,0.7265,8.2167,3.3217,0.1177,5,-83.515,True,0.7771,8.2579,4.0538,0.296,1,0.7051,8.0826,3.2956,0.1177,
330,221972.0,5,-77.62,True,0.7311,8.3101,3.4722,0.1334,5,-83.756,True,0.8286,8.3911,4.0936,0.2477,1,0.7142,8.1622,3.3574,0.1334,
331,222272.0,5,-78.715,True,0.7372,8.3335,3.4815,0.132,5,-82.749,True,0.7918,8.4792,4.1046,0.1464,1,0.7222,8.2222,3.4008,0.132,
332,222672.0,5,-77.641,True,0.6871,8.362,3.4119,0.1282,5,-80.876,True,0.6899,8.5223,4.0851,0.1306,1,0.7099,8.2711,3.4047,0.1282,
333,222972.0,5,-78.564,True,0.641,8.422,3.3625,0.1309,5,-80.836,True,0.6454,8.5218,4.0757,0.1419,1,0.6858,8.3239,3.3899,0.1309,
334,223412.0,5,-79.282,True,0.5821,8.4617,3.3656,0.1468,5,-82.966,True,0.5818,8.549,4.1854,0.2959,1,0.6495,8.3722,3.3814,0.1468,
335,223972.0,5,-79.124,True,0.595,8.6384,3.4072,0.1144,5,-82.542,True,0.6458,8.6352,4.1089,0.4087,1,0.6304,8.4654,3.3905,0.1144,
336,224372.0,5,-78.069,True,0.5948,8.7209,3.4163,0.0784,5,-81.235,True,0.6878,8.858,4.1291,0.2704,1,0.6179,8.5548,3.3995,0.0784,
337,224772.0,5,-78.642,True,0.5778,8.76,3.4825,0.0748,5,-81.541,True,0.6802,8.909,4.1136,0.2277,1,0.6039,8.6266,3.4286,0.0748,
338,224972.0,5,-78.19,True,0.5602,8.7624,3.5166,0.0796,5,-80.127,True,0.5953,8.8363,4.0857,0.3656,1,0.5886,8.6742,3.4594,0.0796,
339,225372.0,5,-79.171,True,0.5221,8.7745,3.5473,0.09,5,-80.637,True,0.5553,8.8124,4.0752,0.4807,1,0.5653,8.7093,3.4902,0.09,
340,226012.0,5,-77.88,True,0.549,8.8762,3.6153,0.1262,5,-83.397,True,0.4729,8.8628,4.0634,0.4549,1,0.5596,8.7677,3.5339,0.1262,
341,226372.0,5,-76.346,True,0.5926,8.9323,3.6047,0.1494,5,-84.434,True,0.5059,8.9774,3.9544,0.3343,1,0.5712,8.8253,3.5587,0.1494,
342,226672.0,5,-76.388,True,0.6022,8.9762,3.6176,0.1346,5,-83.349,True,0.5373,9.074,3.9157,0.2638,1,0.582,8.8781,3.5793,0.1346,
343,227172.0,5,-75.725,True,0.5672,9.0187,3.5626,0.1238,5,-82.555,True,0.4598,9.0932,3.821,0.2747,1,0.5768,8.9273,3.5735,0.1238,
344,227472.0,5,-76.232,True,0.5296,9.0193,3.5539,0.118,5,-81.543,True,0.3715,9.1294,3.8427,0.3107,1,0.5603,8.9595,3.5666,0.118,
345,227972.0,5,-78.048,True,0.5247,9.0987,3.5913,0.1257,5,-80.688,True,0.3375,9.1854,3.8567,0.3619,1,0.5479,9.0082,3.5753,0.1257,
346,228312.0,5,-78.363,True,0.5591,9.2357,3.5926,0.0876,5,-81.656,True,0.3746,9.2269,4.0048,0.4004,1,0.5518,9.0878,3.5813,0.0876,
347,228671.5,5,-77.545,True,0.596,9.3115,3.5995,0.1206,5,-81.513,True,0.4969,9.3462,4.1003,0.3899,1,0.5673,9.1661,3.5877,0.1206,
348,229072.0,5,-76.242,True,0.5849,9.3961,3.6062,0.1363,5,-82.077,True,0.4646,9.3374,4.0697,0.3833,1,0.5734,9.2466,3.5942,0.1363,
349,229372.0,5,-76.869,True,0.5211,9.4038,3.5959,0.1338,5,-81.448,True,0.4027,9.2935,4.0417,0.3548,1,0.5551,9.3016,3.5948,0.1338,
350,229872.0,5,-77.532,True,0.422,9.484,3.6728,0.1234,5,-82.312,True,0.3051,9.3134,4.0118,0.3356,1,0.5085,9.3655,3.6221,0.1234,
351,230272.0,5,-77.904,True,0.5215,9.5839,3.7245,0.1267,5,-81.487,True,0.2967,9.5002,4.0835,0.3624,1,0.5131,9.4419,3.6579,0.1267,
352,230615.0,5,-77.066,True,0.5584,9.5795,3.729,0.1564,4,-78.233,True,0.4275,9.4395,4.0349,0.4149,1,0.529,9.49,3.6828,0.1564,
353,231069.5,5,-77.187,True,0.5765,9.6032,3.6891,0.1756,4,-78.603,True,0.4348,9.5018,4.1384,0.4082,1,0.5456,9.5297,3.685,0.1756,
354,231369.5,5,-76.732,True,0.5262,9.6505,3.6382,0.1467,4,-79.471,True,0.3899,9.4794,4.1363,0.4113,1,0.5388,9.572,3.6686,0.1467,
355,231869.5,5,-77.688,True,0.4344,9.7271,3.6713,0.1089,4,-80.876,True,0.1902,9.3783,4.1019,0.4127,1,0.5022,9.6263,3.6696,0.1089,
356,232269.5,5,-76.697,True,0.3218,9.773,3.7588,0.1025,4,-76.853,True,0.1773,9.7296,4.0435,0.2445,1,0.4391,9.6776,3.7008,0.1025,
357,232469.5,5,-75.645,True,0.3096,9.8218,3.777,0.0978,4,-76.342,True,0.2318,9.7565,4.1515,0.2601,1,0.3938,9.7281,3.7275,0.0978,
358,232895.0,5,-74.94,True,0.4071,9.9639,3.8557,0.1095,4,-78.116,True,0.3084,9.9053,4.199,0.2925,1,0.3984,9.8106,3.7724,0.1095,
359,233189.5,5,-77.716,True,0.459,10.0143,3.8911,0.1101,4,-76.58,True,0.3294,9.924,4.2212,0.2982,1,0.4197,9.8819,3.8139,0.1101,
360,233572.5,5,-76.468,True,0.4494,10.0325,3.887,0.1022,3,-74.753,False,,,,,1,0.4301,9.9346,3.8395,0.1022,tag2_no_3d_fix;tag1_saves_epoch
361,233872.5,5,-75.267,True,0.3632,10.1308,3.8956,0.1108,3,-76.758,False,,,,,1,0.4067,10.0033,3.8591,0.1108,tag2_no_3d_fix;tag1_saves_epoch
362,234167.5,5,-75.956,True,0.3568,10.2517,3.8204,0.1251,3,-75.451,False,,,,,1,0.3892,10.0902,3.8456,0.1251,tag2_no_3d_fix;tag1_saves_epoch
363,234567.5,5,-75.084,True,0.381,10.4587,3.8783,0.0972,3,-75.353,False,,,,,1,0.3863,10.2192,3.857,0.0972,tag2_no_3d_fix;tag1_saves_epoch
364,234867.5,5,-75.711,True,0.394,10.6199,3.7984,0.066,3,-75.801,False,,,,,1,0.389,10.3594,3.8365,0.066,tag2_no_3d_fix;tag1_saves_epoch
365,235190.0,5,-80.121,True,0.2719,10.9332,3.805,0.1175,4,-77.904,True,0.2834,10.4302,4.3151,0.306,1,0.348,10.5603,3.8255,0.1175,
366,235489.5,5,-77.804,True,0.2076,11.0999,3.6775,0.1418,4,-81.834,True,0.312,10.6891,4.5583,0.4044,1,0.2989,10.7491,3.7737,0.1418,
367,235872.0,5,-80.565,True,0.2853,11.3811,3.6522,0.1288,5,-83.847,True,0.4767,11.025,4.6268,0.3892,1,0.2941,10.9703,3.7312,0.1288,
368,236472.0,5,-81.273,True,0.3942,11.7783,3.7892,0.1198,5,-80.072,True,0.3869,11.7904,4.4732,0.2764,1,0.3292,11.2531,3.7515,0.1198,
369,236872.0,5,-79.867,True,0.7528,12.0532,4.0002,0.0977,5,-80.467,True,0.4662,12.0662,4.3816,0.0927,1,0.4775,11.5331,3.8385,0.0977,
370,237172.0,5,-76.667,True,1.0855,12.1432,3.9405,0.1045,5,-79.681,True,0.5537,12.1911,4.4514,0.0694,1,0.6903,11.7466,3.8742,0.1045,
371,237375.0,5,-76.955,True,1.2061,12.1671,3.9398,0.0781,4,-80.461,True,0.7629,12.2838,4.5184,0.0821,1,0.8708,11.8938,3.8972,0.0781,
372,237810.0,5,-77.333,True,1.4813,12.1333,3.9013,0.0599,4,-79.879,True,1.3174,12.1921,4.4864,0.1391,1,1.0845,11.9776,3.8986,0.0599,
373,238189.5,5,-76.622,True,1.6251,12.0142,3.8651,0.0332,4,-79.827,True,1.9525,11.7632,4.5946,0.2009,1,1.2737,11.9904,3.8869,0.0332,
374,238669.5,5,-76.428,True,1.9926,11.6099,4.0127,0.0531,4,-79.015,True,2.0957,11.4307,4.7607,0.1855,1,1.5253,11.8572,3.9309,0.0531,
375,238869.5,5,-76.986,True,2.0938,11.4801,3.9911,0.0842,4,-80.419,True,2.2006,11.2568,4.7606,0.1845,1,1.7243,11.7252,3.952,0.0842,
376,239369.5,5,-76.709,True,2.2595,11.1584,3.9472,0.0911,4,-80.975,True,2.5242,10.8629,4.5447,0.1539,1,1.9116,11.5268,3.9503,0.0911,
377,239772.0,5,-78.148,True,2.5276,10.6526,3.855,0.065,5,-82.044,True,2.6581,10.8934,4.5179,0.7172,1,2.1272,11.2209,3.917,0.065,
378,240212.0,5,-77.345,True,2.6129,10.3975,3.7962,0.0648,5,-81.857,True,2.8269,10.5893,4.4443,0.3803,1,2.2972,10.9327,3.8747,0.0648,
379,240472.0,5,-79.538,True,2.6337,10.2086,3.7644,0.0798,5,-79.79,True,2.8434,10.4033,4.4448,0.3082,1,2.415,10.6793,3.8361,0.0798,
380,240872.0,5,-77.78,True,2.614,10.0675,3.6814,0.0523,5,-81.905,True,2.9006,10.2416,4.361,0.3239,1,2.4846,10.4652,3.7819,0.0523,
381,241372.0,5,-80.237,True,2.6685,10.0255,3.6532,0.0347,5,-82.185,True,2.8922,10.0271,4.3419,0.3001,1,2.549,10.3113,3.7369,0.0347,
382,241772.0,5,-78.261,True,2.7509,10.016,3.6472,0.0215,5,-81.429,True,2.8923,9.9117,4.2938,0.2362,1,2.6197,10.2079,3.7055,0.0215,
383,241972.0,5,-77.283,True,2.7741,9.9971,3.6349,0.026,5,-82.729,True,2.9077,9.8947,4.2659,0.2363,1,2.6737,10.1341,3.6808,0.026,
384,242512.0,5,-78.807,True,2.7034,9.7753,3.6493,0.0552,5,-82.466,True,2.9638,9.9208,4.2308,0.2685,1,2.6841,10.0085,3.6698,0.0552,
385,242892.0,5,-78.67,True,2.6826,9.7305,3.616,0.0741,5,-81.992,True,3.0232,9.7141,4.1803,0.3348,1,2.6836,9.9112,3.651,0.0741,
386,243372.0,5,-78.697,True,2.7165,9.6422,3.6255,0.075,5,-81.331,True,3.0971,9.697,4.1957,0.3052,1,2.6951,9.8171,3.642,0.075,
387,243572.0,5,-76.723,True,2.7362,9.6167,3.6318,0.0671,5,-81.607,True,3.1138,9.6461,4.2165,0.3151,1,2.7095,9.747,3.6385,0.0671,
388,244072.0,5,-78.189,True,2.7812,9.5969,3.6265,0.055,5,-81.488,True,3.1745,9.6474,4.1226,0.3574,1,2.7346,9.6944,3.6343,0.055,
389,244572.0,5,-78.796,True,2.7278,9.4359,3.5607,0.0829,5,-81.952,True,2.987,9.478,4.0743,0.3069,1,2.7322,9.6039,3.6085,0.0829,
390,244892.0,5,-79.698,True,2.6857,9.3048,3.5322,0.0863,5,-81.877,True,2.8411,9.414,4.047,0.2725,1,2.7159,9.4992,3.5818,0.0863,
391,245292.0,5,-78.267,True,2.6722,9.2408,3.5177,0.0991,5,-81.911,True,2.8223,9.3943,3.9643,0.275,1,2.7006,9.4088,3.5594,0.0991,
392,245572.0,5,-78.869,True,2.7914,9.3341,3.5394,0.075,5,-81.705,True,2.8661,9.393,3.9594,0.2738,1,2.7324,9.3826,3.5524,0.075,
393,246172.0,5,-79.039,True,2.861,9.2996,3.3974,0.0734,5,-82.323,True,3.119,9.4683,3.8706,0.3359,1,2.7774,9.3536,3.4981,0.0734,
394,246472.0,5,-79.1,True,2.8358,9.2634,3.3488,0.0746,5,-79.172,True,3.16,9.3918,3.8067,0.3408,1,2.7978,9.322,3.4459,0.0746,
395,246872.0,5,-76.995,True,2.7902,9.1692,3.2894,0.1089,5,-79.86,True,3.0591,9.2783,3.7991,0.2948,1,2.7952,9.2686,3.3911,0.1089,
396,247412.0,5,-77.655,True,2.7765,9.0051,3.2886,0.061,5,-78.382,True,3.0777,9.1953,3.7909,0.3193,1,2.7887,9.1764,3.3552,0.061,
397,247672.0,5,-77.602,True,2.8559,8.8593,3.3396,0.1148,5,-80.028,True,3.1758,9.1656,3.7514,0.3097,1,2.8122,9.0654,3.3498,0.1148,
398,248072.0,5,-76.554,True,2.876,8.8441,3.3031,0.1295,5,-80.74,True,3.1161,8.9369,3.5916,0.2595,1,2.8345,8.9879,3.3334,0.1295,
399,248572.0,5,-78.166,True,2.9266,8.7959,3.2935,0.1171,5,-78.861,True,3.1272,8.857,3.5619,0.2783,1,2.8668,8.9207,3.3195,0.1171,
400,248772.0,5,-78.752,True,2.9118,8.7755,3.2841,0.1133,5,-78.358,True,3.1597,8.829,3.5728,0.2814,1,2.8825,8.8699,3.3071,0.1133,
401,249172.0,5,-78.183,True,2.8234,8.6383,3.1919,0.1168,5,-79.397,True,3.2101,8.8427,3.6749,0.3183,1,2.8618,8.7888,3.2668,0.1168,
402,249712.0,5,-78.354,True,2.7408,8.5177,3.1276,0.1221,5,-78.302,True,3.1761,8.7651,3.6868,0.3532,1,2.8195,8.6939,3.2181,0.1221,
403,250172.0,5,-77.583,True,2.801,8.4216,3.1422,0.1021,5,-78.95,True,3.18,8.6243,3.7506,0.3602,1,2.813,8.5986,3.1915,0.1021,
404,250472.0,5,-78.914,True,2.8194,8.2277,2.9671,0.0711,5,-79.048,True,3.1838,8.5604,3.7687,0.3603,1,2.8153,8.4688,3.113,0.0711,
405,250872.0,5,-79.47,True,2.8275,8.1613,2.8943,0.0626,5,-79.117,True,3.1796,8.4287,3.782,0.3379,1,2.8195,8.3612,3.0364,0.0626,
406,251272.0,5,-79.136,True,2.7829,7.9886,2.9543,0.0883,5,-79.278,True,3.1637,8.2917,3.8174,0.308,1,2.8067,8.2308,3.0077,0.0883,
407,251672.0,5,-78.072,True,2.7467,7.8975,3.0535,0.1067,5,-79.518,True,3.0868,8.0028,3.9107,0.3316,1,2.7857,8.1141,3.0237,0.1067,
408,252212.0,5,-79.135,True,2.682,7.7031,2.9888,0.1432,5,-79.884,True,3.0198,7.8854,3.9229,0.3267,1,2.7494,7.9703,3.0115,0.1432,
409,252572.0,5,-78.073,True,2.7285,7.6191,3.0079,0.1436,5,-80.462,True,3.1662,7.8386,4.0069,0.2958,1,2.7421,7.8474,3.0102,0.1436,
410,252772.0,5,-77.273,True,2.7622,7.556,3.1078,0.1298,5,-80.127,True,3.228,7.8089,4.0583,0.3227,1,2.7491,7.7454,3.0444,0.1298,
411,253272.0,5,-78.684,True,2.8141,7.3564,3.1433,0.1425,5,-80.759,True,3.3163,7.7391,4.111,0.4046,1,2.7719,7.6092,3.079,0.1425,
412,253772.0,5,-78.974,True,2.7926,7.1604,3.2208,0.1367,5,-82.144,True,3.1652,7.4505,4.2455,0.44,1,2.7791,7.4521,3.1286,0.1367,
413,254172.0,5,-78.333,True,2.6849,6.8816,3.3004,0.1347,5,-81.38,True,3.2197,7.1719,4.2723,0.3483,1,2.7461,7.2524,3.1888,0.1347,
414,254392.0,5,-76.999,True,2.7316,6.7096,3.4026,0.0996,5,-83.77,True,3.0696,6.9671,4.3409,0.2845,1,2.7411,7.0625,3.2636,0.0996,
415,254874.5,5,-78.895,True,2.7555,6.0958,3.418,0.111,4,-81.9,True,3.0463,6.6702,4.3184,0.078,1,2.7461,6.7241,3.3176,0.111,
416,255269.5,5,-79.382,True,2.6247,5.9013,3.2579,0.0935,4,-82.445,True,2.9583,5.8568,4.3788,0.0562,1,2.7036,6.4361,3.2967,0.0935,
417,255469.5,5,-79.364,True,2.6309,5.6812,3.3474,0.0978,4,-82.084,True,3.0192,5.674,4.3533,0.066,1,2.6782,6.1719,3.3145,0.0978,
418,255869.5,5,-79.597,True,2.7696,5.2098,3.276,0.1242,4,-82.679,True,3.136,5.1964,4.1488,0.067,1,2.7102,5.8352,3.301,0.1242,
419,256369.5,5,-78.198,True,2.769,4.7437,3.1442,0.1383,4,-82.734,True,3.0872,4.3859,4.1922,0.0414,1,2.7308,5.4531,3.2461,0.1383,
420,256690.0,5,-79.335,True,2.7598,4.2334,3.1729,0.1634,4,-82.993,True,3.1392,4.1299,4.1822,0.0709,1,,,,0.1634,fused_jump_rejected
421,257010.0,5,-80.759,True,2.8119,3.856,2.9962,0.117,4,-84.027,True,3.3483,3.8731,3.7697,0.0417,1,,,,0.117,fused_jump_rejected
422,257469.5,5,-80.557,True,2.7022,3.4706,2.6165,0.1004,4,-84.393,True,3.0895,3.1955,3.6367,0.0557,1,2.7022,3.4706,2.6165,0.1004,trajectory_reset_after_gap
423,257869.5,5,-79.419,True,2.6415,2.9939,2.552,0.068,4,-83.983,True,3.1944,2.5942,3.5357,0.0621,1,2.6809,3.3037,2.5939,0.068,
424,258072.5,5,-79.709,True,2.6938,2.7736,2.6061,0.1093,3,-80.289,False,,,,,1,2.6854,3.1182,2.5982,0.1093,tag2_no_3d_fix;tag1_saves_epoch
425,258372.5,5,-80.033,True,2.6968,2.3298,2.6002,0.1038,3,-78.842,False,,,,,1,2.6894,2.8423,2.5989,0.1038,tag2_no_3d_fix;tag1_saves_epoch
426,258767.5,5,-81.465,True,2.6014,1.8611,2.4202,0.1292,3,-83.122,False,,,,,1,2.6586,2.4988,2.5364,0.1292,tag2_no_3d_fix;tag1_saves_epoch
427,259087.5,5,-81.708,True,2.6173,1.6716,2.3827,0.111,3,-80.815,False,,,,,1,2.6442,2.2093,2.4826,0.111,tag2_no_3d_fix;tag1_saves_epoch
428,259489.5,5,-81.242,True,2.5579,1.3093,2.3106,0.1117,4,-80.237,True,2.6796,1.7192,2.3171,2.0041,1,2.614,1.8943,2.4224,0.1117,
429,259789.5,5,-77.983,True,2.5253,1.1384,2.1595,0.0818,4,-80.117,True,2.5754,1.4285,2.1822,2.1223,1,2.5829,1.6297,2.3304,0.0818,
430,260075.5,5,-77.438,True,2.6162,0.733,1.8176,0.1302,2,-71.986,False,,,,,1,2.5946,1.3159,2.1509,0.1302,tag2_no_3d_fix;tag1_saves_epoch
431,260375.5,5,-78.25,True,2.7091,0.3533,1.7259,0.1919,2,-71.72,False,,,,,1,2.6346,0.979,2.0021,0.1919,tag2_no_3d_fix;tag1_saves_epoch;weak_height_geometry
432,260770.5,5,-79.845,True,2.7119,-0.0034,1.6848,0.167,2,-71.003,False,,,,,1,2.6617,0.6352,1.8911,0.167,tag2_no_3d_fix;tag1_saves_epoch;weak_height_geometry
433,261065.5,5,-80.032,True,2.6579,-0.2012,1.6746,0.1616,2,-75.002,False,,,,,1,2.6604,0.3424,1.8153,0.1616,tag2_no_3d_fix;tag1_saves_epoch;weak_height_geometry
434,261485.5,5,-80.701,True,2.7141,-0.5706,1.6615,0.2092,2,-75.732,False,,,,,1,2.6792,0.0229,1.7615,0.2092,tag2_no_3d_fix;tag1_saves_epoch;weak_height_geometry
435,261805.5,5,-80.508,True,2.7787,-0.789,1.6206,0.2259,2,-77.217,False,,,,,1,2.714,-0.2613,1.7122,0.2259,tag2_no_3d_fix;tag1_saves_epoch;weak_height_geometry
