kind,timestamp_ms,tag_id,x_m,y_m,z_m,mode,anchor_count,rmse_m,max_error_m,avg_anchor_rssi_dbm,quality,held,motion_rejected,raw_x_m,raw_y_m,raw_z_m,z_candidates,z_mode,used_anchors,rejected_anchors,line_num
tag,121022.000,1,3.010909,6.249880,3.257447,3d_robust_wls,5,0.057915,0.085294,-81.575,64.711225,0,0,3.010909,6.249880,3.257447,,,1|2|3|4|5,,525
tag,121162.000,2,2.992258,6.414008,0.241415,3d_robust_wls,5,0.146016,0.218734,-81.355,62.145327,0,0,2.992258,6.414008,0.241415,,,1|2|3|4|5,,526
tag,121222.000,1,2.945681,6.077620,3.255375,3d_robust_wls,5,0.046357,0.063771,-80.726,65.355118,0,0,2.945681,6.077620,3.255375,,,1|2|3|4|5,,527
tag,121322.000,2,3.026707,6.217452,0.313986,3d_robust_wls,5,0.117872,0.178382,-79.792,63.536663,0,0,3.026707,6.217452,0.313986,,,1|2|3|4|5,,528
tag,121422.000,1,2.927537,5.906562,3.245296,3d_robust_wls,5,0.043424,0.063994,-80.782,65.423591,0,0,2.927537,5.906562,3.245296,,,1|2|3|4|5,,529
tag,121522.000,2,3.000365,6.034929,0.282945,3d_robust_wls,5,0.125488,0.174543,-80.447,63.078998,0,0,3.000365,6.034929,0.282945,,,1|2|3|4|5,,530
tag,121622.000,1,2.917662,5.737794,3.312633,3d_robust_wls,5,0.069591,0.100211,-81.803,64.281202,0,0,2.917662,5.737794,3.312633,,,1|2|3|4|5,,531
tag,121722.000,2,2.951971,5.860076,0.156415,3d_robust_wls,5,0.120702,0.166461,-80.426,63.229838,0,0,2.951971,5.860076,0.156415,,,1|2|3|4|5,,532
tag,121822.000,1,2.920910,5.541637,3.290876,3d_robust_wls,5,0.058867,0.086135,-80.397,65.095168,0,0,2.920910,5.541637,3.290876,,,1|2|3|4|5,,533
tag,121922.000,2,2.941685,5.637787,0.129851,3d_robust_wls,5,0.131649,0.180116,-81.445,62.544837,0,0,2.941685,5.637787,0.129851,,,1|2|3|4|5,,534
tag,122022.000,1,2.960220,5.380014,3.238761,3d_robust_wls,5,0.063849,0.092269,-81.688,64.493845,0,0,2.960220,5.380014,3.238761,,,1|2|3|4|5,,535
tag,122122.000,2,2.998840,5.484955,0.130652,3d_robust_wls,5,0.133422,0.185567,-80.872,62.692309,0,0,2.998840,5.484955,0.130652,,,1|2|3|4|5,,536
tag,122262.000,1,2.994635,5.206633,3.190265,3d_robust_wls,5,0.055857,0.082604,-80.713,65.074891,0,0,2.994635,5.206633,3.190265,,,1|2|3|4|5,,537
tag,122322.000,2,3.056325,5.301490,0.167130,3d_robust_wls,5,0.116253,0.175969,-82.684,62.572910,0,0,3.056325,5.301490,0.167130,,,1|2|3|4|5,,538
tag,122462.000,1,2.982229,5.008860,3.224198,3d_robust_wls,5,0.066406,0.096381,-79.429,65.207775,0,0,2.982229,5.008860,3.224198,,,1|2|3|4|5,,539
tag,122522.000,2,3.051802,5.109620,0.193732,3d_robust_wls,5,0.099355,0.156111,-81.748,63.407667,0,0,3.051802,5.109620,0.193732,,,1|2|3|4|5,,540
tag,122622.000,1,2.885506,4.804202,3.265053,3d_robust_wls,5,0.089595,0.119469,-79.552,64.469077,0,0,2.885506,4.804202,3.265053,,,1|2|3|4|5,,541
tag,122722.000,2,3.004603,4.940694,0.336983,3d_robust_wls,5,0.092620,0.131664,-80.981,63.878121,0,0,3.004603,4.940694,0.336983,,,1|2|3|4|5,,542
tag,122822.000,1,2.969078,4.575885,3.304466,3d_robust_wls,5,0.091338,0.124316,-80.692,64.017559,0,0,2.969078,4.575885,3.304466,,,1|2|3|4|5,,543
tag,122922.000,2,3.068000,4.703142,0.314391,3d_robust_wls,5,0.136733,0.213294,-81.019,62.541274,0,0,3.068000,4.703142,0.314391,,,1|2|3|4|5,,544
tag,123022.000,1,3.048796,4.352670,3.209253,3d_robust_wls,5,0.130023,0.190375,-80.747,62.837963,0,0,3.048796,4.352670,3.209253,,,1|2|3|4|5,,545
tag,123122.000,2,3.096911,4.469473,0.186336,3d_robust_wls,5,0.155998,0.259169,-81.334,61.852995,0,0,3.096911,4.469473,0.186336,,,1|2|3|4|5,,546
tag,123222.000,1,3.068549,4.137374,3.213827,3d_robust_wls,5,0.160798,0.256302,-79.976,62.184487,0,0,3.068549,4.137374,3.213827,,,1|2|3|4|5,,547
tag,123362.000,2,3.132510,4.312463,0.226687,3d_robust_wls,5,0.157996,0.255941,-81.541,61.720813,0,0,3.132510,4.312463,0.226687,,,1|2|3|4|5,,548
tag,123422.000,1,3.030245,3.966430,3.188920,3d_robust_wls,5,0.186347,0.295197,-80.744,61.149024,0,0,3.030245,3.966430,3.188920,,,1|2|3|4|5,,549
tag,123562.000,2,3.163000,4.147694,0.371382,3d_robust_wls,5,0.171880,0.269732,-80.833,61.552026,0,0,3.163000,4.147694,0.371382,,,1|2|3|4|5,,550
tag,123622.000,1,3.087989,3.791819,3.155503,3d_robust_wls,5,0.218536,0.343803,-78.690,60.902431,0,0,3.087989,3.791819,3.155503,,,1|2|3|4|5,,551
tag,123722.000,2,3.115468,3.939508,0.316177,3d_robust_wls,5,0.194161,0.287524,-80.887,60.864842,0,0,3.115468,3.939508,0.316177,,,1|2|3|4|5,,552
tag,123822.000,1,3.052423,3.606202,3.204982,3d_robust_wls,5,0.202119,0.328720,-80.066,60.913371,0,0,3.052423,3.606202,3.204982,,,1|2|3|4|5,,553
tag,123922.000,2,3.125617,3.761376,0.369536,3d_robust_wls,5,0.206110,0.322006,-80.961,60.480198,0,0,3.125617,3.761376,0.369536,,,1|2|3|4|5,,554
tag,124022.000,1,3.046878,3.435363,3.131721,3d_robust_wls,5,0.212257,0.368178,-81.236,60.199630,0,0,3.046878,3.435363,3.131721,,,1|2|3|4|5,,555
tag,124122.000,2,3.046467,3.619200,0.272264,3d_robust_wls,5,0.202209,0.324901,-81.359,60.458093,0,0,3.046467,3.619200,0.272264,,,1|2|3|4|5,,556
tag,124222.000,1,3.022342,3.282843,3.058303,3d_robust_wls,5,0.234404,0.409194,-81.544,59.427531,0,0,3.022342,3.282843,3.058303,,,1|2|3|4|5,,557
tag,124322.000,2,2.985681,3.453040,0.282826,3d_robust_wls,5,0.206029,0.338862,-80.944,60.488717,0,0,2.985681,3.453040,0.282826,,,1|2|3|4|5,,558
tag,124422.000,1,2.995159,3.128950,3.027011,3d_robust_wls,5,0.229762,0.389687,-81.665,59.524495,0,0,2.995159,3.128950,3.027011,,,1|2|3|4|5,,559
tag,124522.000,2,3.019593,3.255271,0.261417,3d_robust_wls,5,0.218730,0.343439,-80.742,60.178254,0,0,3.019593,3.255271,0.261417,,,1|2|3|4|5,,560
tag,124662.000,1,2.976148,3.026537,3.034039,3d_robust_wls,5,0.198641,0.341397,-81.478,60.523644,0,0,2.976148,3.026537,3.034039,,,1|2|3|4|5,,561
tag,124722.000,2,1.992767,2.694872,1.150328,3d_robust_wls_drop_1,5,0.015868,0.027276,-80.466,54.360886,0,0,1.992767,2.694872,1.150328,,,2|3|4|5,1,562
tag,124862.000,1,2.986697,2.889583,2.895362,3d_robust_wls,5,0.136785,0.220526,-81.252,62.458075,0,0,2.986697,2.889583,2.895362,,,1|2|3|4|5,,563
tag,124922.000,2,1.984465,2.468549,1.264824,3d_robust_wls_drop_1,5,0.031479,0.049245,-79.872,54.100371,0,0,1.984465,2.468549,1.264824,,,2|3|4|5,1,564
tag,125022.000,1,2.953289,2.742312,2.884180,3d_robust_wls,5,0.099033,0.164682,-81.670,63.444687,0,0,2.953289,2.742312,2.884180,,,1|2|3|4|5,,565
tag,125122.000,2,2.135026,2.185035,2.681001,3d_robust_wls_drop_1,5,0.074074,0.119340,-80.176,52.716147,0,0,2.135026,2.185035,2.681001,,,2|3|4|5,1,566
tag,125228.000,1,2.897424,2.615432,2.826307,3d_robust_wls,4,0.071821,0.100082,-81.612,52.281211,0,0,2.897424,2.615432,2.826307,,,1|2|3|5,,567
tag,125322.000,2,2.089559,2.028534,2.327931,3d_robust_wls_drop_1,5,0.050318,0.081352,-79.128,53.795618,0,0,2.089559,2.028534,2.327931,,,2|3|4|5,1,568
tag,125422.000,1,2.845199,2.468096,2.906502,3d_robust_wls,5,0.085497,0.132208,-80.943,64.105108,0,0,2.845199,2.468096,2.906502,,,1|2|3|4|5,,569
tag,125522.000,2,2.128059,1.911382,2.026758,3d_robust_wls_drop_1,5,0.041657,0.059473,-80.422,53.602769,0,0,2.128059,1.911382,2.026758,,,2|3|4|5,1,570
tag,125622.000,1,2.879450,2.366318,2.652705,3d_robust_wls,5,0.119079,0.180818,-80.331,63.311901,0,0,2.879450,2.366318,2.652705,,,1|2|3|4|5,,571
tag,125762.000,2,3.172763,1.922245,3.205268,3d_robust_wls,5,0.184160,0.300066,-79.866,61.522048,0,0,3.172763,1.922245,3.205268,,,1|2|3|4|5,,572
tag,125822.000,1,2.956277,2.179591,2.546835,3d_robust_wls,5,0.080191,0.124928,-81.482,64.075475,0,0,2.956277,2.179591,2.546835,,,1|2|3|4|5,,573
tag,125962.000,2,3.218801,1.807566,3.113596,3d_robust_wls,5,0.157097,0.268234,-78.710,62.738553,0,0,3.218801,1.807566,3.113596,,,1|2|3|4|5,,574
tag,126022.000,1,3.034717,1.988160,2.538274,3d_robust_wls,5,0.090565,0.155629,-80.525,64.099135,0,0,3.034717,1.988160,2.538274,,,1|2|3|4|5,,575
tag,126122.000,2,3.276528,1.656272,3.023838,3d_robust_wls,5,0.136557,0.229653,-78.457,63.443435,0,0,3.276528,1.656272,3.023838,,,1|2|3|4|5,,576
tag,126222.000,1,3.060417,1.804146,2.475225,3d_robust_wls,5,0.118967,0.194731,-79.703,63.534784,0,0,3.060417,1.804146,2.475225,,,1|2|3|4|5,,577
tag,126322.000,2,3.258328,1.482370,2.951564,3d_robust_wls,5,0.137334,0.236961,-81.716,62.279307,0,0,3.258328,1.482370,2.951564,,,1|2|3|4|5,,578
tag,126422.000,1,3.050926,1.660950,2.163624,3d_robust_wls,5,0.120521,0.210969,-78.986,63.739417,0,0,3.050926,1.660950,2.163624,,,1|2|3|4|5,,579
tag,126527.000,2,3.269742,1.266568,2.901280,3d_robust_wls,4,0.056364,0.081899,-79.592,53.451860,0,0,3.269742,1.266568,2.901280,,,1|2|4|5,,580
tag,126622.000,1,2.976194,1.506581,1.942520,3d_robust_wls,5,0.136419,0.257890,-79.433,63.106016,0,0,2.976194,1.506581,1.942520,,,1|2|3|4|5,,581
tag,126722.000,2,2.415958,1.237841,3.955954,3d_robust_wls_drop_2,5,0.055635,0.077347,-79.873,53.375395,0,0,2.415958,1.237841,3.955954,,,1|3|4|5,2,582
tag,126822.000,1,2.925281,1.324239,1.837659,3d_robust_wls,5,0.184984,0.353978,-78.452,61.992208,0,0,2.925281,1.324239,1.837659,,,1|2|3|4|5,,583
tag,126922.000,2,2.151326,1.138426,4.109052,3d_robust_wls_drop_2,5,0.017862,0.026217,-81.620,53.897143,0,0,2.151326,1.138426,4.109052,,,1|3|4|5,2,584
tag,127062.000,1,2.899067,1.229825,1.803906,3d_robust_wls,5,0.204592,0.396091,-79.435,61.059978,0,0,2.899067,1.229825,1.803906,,,1|2|3|4|5,,585
tag,127127.000,2,2.123023,0.963484,4.109052,xy_robust_height_locked_drop_2,4,0.041125,0.049540,-79.564,41.918710,0,0,2.123023,0.963484,4.109052,,,1|4|5,2,586
tag,127262.000,1,2.870003,1.170957,1.790710,3d_robust_wls,5,0.207985,0.390992,-77.474,61.644588,0,0,2.870003,1.170957,1.790710,,,1|2|3|4|5,,587
tag,127322.000,2,1.984372,0.912633,4.093420,3d_robust_wls_drop_2,5,0.076108,0.106399,-81.829,52.076580,0,0,1.984372,0.912633,4.093420,,,1|3|4|5,2,588
tag,127422.000,1,2.839816,1.017397,1.773648,3d_robust_wls,5,0.237734,0.448303,-78.237,60.484999,0,0,2.839816,1.017397,1.773648,,,1|2|3|4|5,,589
tag,127522.000,2,1.502996,0.797371,4.358838,3d_robust_wls_drop_2,5,0.058243,0.088073,-82.715,52.302531,0,0,1.502996,0.797371,4.358838,,,1|3|4|5,2,590
tag,127627.000,1,2.897624,0.764501,1.730411,3d_robust_wls,4,0.113676,0.165582,-74.661,53.458493,0,0,2.897624,0.764501,1.730411,,,1|2|4|5,,591
tag,127722.000,2,1.163145,0.669470,4.441781,3d_robust_wls_drop_2,5,0.001000,0.001533,-81.610,54.406572,0,0,1.163145,0.669470,4.441781,,,1|3|4|5,2,592
tag,127822.000,1,2.788758,0.844055,1.757420,3d_robust_wls,5,0.276358,0.504501,-77.174,59.698467,0,0,2.788758,0.844055,1.757420,,,1|2|3|4|5,,593
tag,127927.000,2,1.020416,0.582614,4.441781,xy_robust_height_locked_drop_2,4,0.021261,0.026304,-80.318,42.250805,0,0,1.020416,0.582614,4.441781,,,1|4|5,2,594
tag,128022.000,1,2.725400,0.789102,1.751367,3d_robust_wls,5,0.263647,0.450711,-77.924,59.817295,0,0,2.725400,0.789102,1.751367,,,1|2|3|4|5,,595
tag,128168.000,2,0.991426,0.506953,4.441781,xy_robust_height_locked_drop_2,4,0.056828,0.068129,-82.883,40.286129,0,0,0.991426,0.506953,4.441781,,,1|4|5,2,596
tag,128222.000,1,2.741874,0.669197,1.726299,3d_robust_wls,5,0.194417,0.260760,-77.224,62.139141,0,0,2.741874,0.669197,1.726299,,,1|2|3|4|5,,597
tag,128358.000,2,1.088888,0.333548,4.441781,xy_robust_height_locked_drop_2,4,0.099343,0.121543,-81.882,39.360937,0,0,1.088888,0.333548,4.441781,,,1|4|5,2,598
tag,128422.000,1,2.798784,0.533242,1.706681,3d_robust_wls,5,0.143483,0.222452,-77.886,63.435573,0,0,2.798784,0.533242,1.706681,,,1|2|3|4|5,,599
tag,128517.000,2,1.046634,0.217863,4.441781,xy_robust_height_locked_drop_2,4,0.079861,0.089773,-83.338,39.435734,0,0,1.046634,0.217863,4.441781,,,1|4|5,2,600
tag,128622.000,1,2.838426,0.385139,1.697281,3d_robust_wls,5,0.170331,0.243323,-78.399,62.450365,0,0,2.838426,0.385139,1.697281,,,1|2|3|4|5,,601
tag,128717.000,2,1.154612,0.055237,4.441781,xy_robust_height_locked_drop_2,4,0.143889,0.170631,-81.597,38.124245,0,0,1.154612,0.055237,4.441781,,,1|4|5,2,602
tag,128822.000,1,2.849739,0.305491,1.691555,3d_robust_wls,5,0.178684,0.263708,-78.125,62.295822,0,0,2.849739,0.305491,1.691555,,,1|2|3|4|5,,603
tag,128917.000,2,1.249083,-0.055293,4.441781,xy_robust_height_locked_drop_2,4,0.153947,0.183055,-81.883,37.722460,0,0,1.249083,-0.055293,4.441781,,,1|4|5,2,604
tag,129027.000,1,2.899181,0.220528,1.688879,3d_robust_wls,4,0.227502,0.278307,-79.830,48.234382,0,0,2.899181,0.220528,1.688879,,,1|2|4|5,,605
tag,129117.000,2,1.336983,-0.212810,4.441781,xy_robust_height_locked_drop_2,4,0.137162,0.160542,-80.493,38.712661,0,0,1.336983,-0.212810,4.441781,,,1|4|5,2,606
tag,129222.000,1,2.810435,0.105109,1.684128,3d_robust_wls,5,0.205743,0.324147,-82.045,60.111834,0,0,2.810435,0.105109,1.684128,,,1|2|3|4|5,,607
tag,129317.000,2,1.398573,-0.328243,4.441781,xy_robust_height_locked_drop_2,4,0.146719,0.181474,-81.800,37.968347,0,0,1.398573,-0.328243,4.441781,,,1|4|5,2,608
tag,129462.000,1,2.833248,-0.011568,1.679837,3d_robust_wls,5,0.224915,0.291906,-83.551,59.009736,0,0,2.833248,-0.011568,1.679837,,,1|2|3|4|5,,609
tag,129517.000,2,1.463706,-0.461659,4.441781,xy_robust_height_locked_drop_2,4,0.213341,0.252752,-80.152,36.546439,0,0,1.463706,-0.461659,4.441781,,,1|4|5,2,610
tag,129668.000,1,2.929337,-0.195476,1.650306,3d_robust_wls,4,0.235467,0.307137,-77.774,48.714947,0,0,2.929337,-0.195476,1.650306,,,1|2|4|5,,611
tag,129717.000,2,1.549514,-0.657064,4.441781,xy_robust_height_locked_drop_2,4,0.192810,0.227067,-84.385,35.680850,0,0,1.549514,-0.657064,4.441781,,,1|4|5,2,612
tag,129822.000,1,2.284653,-0.533760,3.322823,3d_robust_wls_drop_2,5,0.062181,0.089228,-80.851,52.836615,0,0,2.284653,-0.533760,3.322823,,,1|3|4|5,2,613
tag,129917.000,2,1.578072,-0.838212,4.441781,xy_robust_height_locked_drop_2,4,0.100770,0.128649,-83.542,38.737370,0,0,1.578072,-0.838212,4.441781,,,1|4|5,2,614
tag,130022.000,1,2.385600,-0.714557,3.345130,3d_robust_wls_drop_2,5,0.019978,0.030577,-81.473,53.884974,0,0,2.385600,-0.714557,3.345130,,,1|3|4|5,2,615
tag,130117.000,2,1.573488,-1.094746,4.441781,xy_robust_height_locked_drop_2,4,0.094329,0.122992,-83.699,38.875341,0,0,1.573488,-1.094746,4.441781,,,1|4|5,2,616
tag,130222.000,1,2.415124,-0.881113,3.326860,3d_robust_wls_drop_2,5,0.064113,0.093825,-82.577,52.174798,0,0,2.415124,-0.881113,3.326860,,,1|3|4|5,2,617
tag,130327.000,2,1.548220,-1.256020,4.441781,xy_robust_height_locked_drop_2,4,0.051293,0.061909,-84.558,39.865795,0,0,1.548220,-1.256020,4.441781,,,1|4|5,2,618
tag,130422.000,1,2.032751,-1.047802,3.840719,3d_robust_wls_drop_2,5,0.057202,0.080022,-83.590,52.027428,0,0,2.032751,-1.047802,3.840719,,,1|3|4|5,2,619
tag,130562.000,2,1.432935,-1.396768,4.441781,xy_robust_height_locked_drop_2-3,5,0.027320,0.032589,-86.036,40.067789,0,0,1.432935,-1.396768,4.441781,,,1|4|5,2|3,620
tag,130622.000,1,2.229157,-1.284445,3.544599,3d_robust_wls_drop_2,5,0.023685,0.035890,-82.704,53.342901,0,0,2.229157,-1.284445,3.544599,,,1|3|4|5,2,621
fused,69458.000,1,1.273706,-2.000000,1.700000,xy_robust_height_locked_drop_1_z_fallback_raw,,0.806818,,,16.837804,0,0,1.273706,-2.000000,1.700000,0,z_fallback_raw,,,9
fused,69823.000,1,2.329853,-2.000000,1.700000,xy_robust_height_locked_smooth_z_fallback_raw,,0.583921,,,23.920835,0,0,4.291270,-2.000000,1.700000,0,z_fallback_raw,,,13
fused,70017.000,1,2.528106,-2.000000,1.630160,3d_robust_wls_smooth,,0.341664,,,42.565904,0,0,2.896291,-2.000000,1.215752,1,robust,,,15
fused,70627.000,1,2.437716,-1.974664,1.410560,3d_robust_wls_smooth,,0.148205,,,48.734743,0,0,2.269848,-1.927612,1.316170,1,robust,,,21
fused,70917.000,2,1.959613,-1.959084,1.306160,xy_robust_height_locked_drop_2_smooth,,0.009231,,,41.937633,0,0,1.071707,-1.930150,0.939138,1,robust,,,24
fused,71317.000,2,1.888980,-1.836981,1.231475,3d_robust_wls_smooth_z_fallback_raw,,0.128255,,,50.061794,0,0,1.757806,-1.610216,1.140194,0,z_fallback_raw,,,28
fused,71717.000,2,1.780719,-1.617793,1.256448,3d_robust_wls_smooth_z_fallback_raw,,0.140600,,,50.841878,0,0,1.579663,-1.210730,1.286970,0,z_fallback_raw,,,32
fused,71917.000,2,1.676172,-1.413810,1.318872,3d_robust_wls_smooth_z_fallback_raw,,0.128331,,,51.510594,0,0,1.482014,-1.034984,1.395169,0,z_fallback_raw,,,34
fused,72317.000,2,1.524467,-1.177538,1.389247,3d_robust_wls_smooth_z_fallback_raw,,0.129691,,,51.138149,0,0,1.242729,-0.738748,1.475260,0,z_fallback_raw,,,38
fused,72727.000,2,1.340224,-0.943438,1.452855,3d_robust_wls_smooth_z_fallback_raw,,0.045241,,,54.244510,0,0,0.998058,-0.508680,1.530599,0,z_fallback_raw,,,42
fused,72968.000,2,1.198209,-0.766714,1.366095,3d_robust_wls_smooth,,0.001798,,,55.363027,0,0,0.934467,-0.438514,1.613318,2,robust,,,44
fused,73317.000,2,1.065522,-0.606369,1.240455,3d_robust_wls_smooth,,0.029155,,,55.645803,0,0,0.819103,-0.308586,1.723744,1,robust,,,48
fused,73517.000,2,0.940864,-0.497316,1.168455,3d_robust_wls_smooth,,0.039245,,,55.414730,0,0,0.709357,-0.294789,1.856572,1,robust,,,50
fused,73917.000,2,0.814526,-0.411720,1.024455,3d_robust_wls_smooth,,0.054006,,,55.112621,0,0,0.579897,-0.252756,1.849441,1,robust,,,54
fused,74317.000,2,0.701784,-0.372119,1.168455,3d_robust_wls_smooth,,0.091320,,,54.087197,0,0,0.492408,-0.298574,1.850277,1,robust,,,58
fused,74717.000,2,0.608154,-0.343973,1.024455,3d_robust_wls_smooth,,0.098071,,,54.321454,0,0,0.434269,-0.291701,1.724884,2,robust,,,62
fused,75122.000,2,0.540882,-0.342964,0.908342,3d_robust_wls_drop_3_smooth,,0.095742,,,52.999179,0,0,0.415950,-0.341091,1.670608,4,robust,,,66
fused,75368.000,2,0.496065,-0.347977,0.929834,3d_robust_wls_smooth,,0.087959,,,54.143423,0,0,0.412833,-0.357288,1.647794,4,robust,,,68
fused,75717.000,2,0.452155,-0.349002,1.055474,3d_robust_wls_smooth,,0.095186,,,54.400524,0,0,0.370607,-0.350904,1.646058,4,robust,,,72
fused,76317.000,2,0.411484,-0.356629,1.271474,3d_robust_wls_smooth,,0.097702,,,54.230669,0,0,0.335952,-0.370795,1.648117,5,robust,,,78
fused,76717.000,2,0.383983,-0.360615,1.415474,3d_robust_wls_smooth,,0.094036,,,53.911513,0,0,0.332908,-0.368018,1.649718,3,robust,,,82
fused,77117.000,2,0.389082,-0.353529,1.543511,3d_robust_wls_smooth,,0.070987,,,54.427783,0,0,0.398551,-0.340370,1.642839,3,robust,,,86
fused,77317.000,2,0.400079,-0.330621,1.531675,3d_robust_wls_smooth,,0.041620,,,54.544932,0,0,0.420501,-0.288077,1.586395,5,robust,,,88
fused,77517.000,2,0.416768,-0.274227,1.459675,3d_robust_wls_smooth,,0.002341,,,55.441032,0,0,0.447764,-0.169496,1.437767,3,robust,,,90
fused,78117.000,2,0.470141,-0.044116,1.243675,3d_robust_wls_smooth,,0.007137,,,55.122459,0,0,0.569262,0.383234,1.213363,1,robust,,,96
fused,78317.000,2,0.509095,0.159659,1.315675,3d_robust_wls_smooth,,0.014682,,,54.858009,0,0,0.581437,0.538098,1.042686,2,robust,,,98
fused,78517.000,2,0.544778,0.342837,1.243675,3d_robust_wls_smooth,,0.008780,,,54.375251,0,0,0.611048,0.683024,0.890282,2,robust,,,100
fused,78917.000,2,0.643499,0.533662,1.190952,3d_robust_wls_smooth,,0.029254,,,54.338280,0,0,0.826838,0.888053,0.730563,2,robust,,,104
fused,79317.000,2,0.766053,0.796805,1.046952,3d_robust_wls_smooth,,0.015552,,,54.274372,0,0,0.993652,1.285498,0.541636,1,robust,,,108
fused,79717.000,2,0.723509,1.157880,0.902952,xy_robust_height_locked_drop_1_smooth_z_fallback_raw,,0.047026,,,40.846536,0,0,0.644500,1.828447,0.410791,0,z_fallback_raw,,,112
fused,79917.000,2,0.658533,1.470870,0.830952,xy_robust_height_locked_drop_1_smooth_z_fallback_raw,,0.066251,,,40.604244,0,0,0.537862,2.052139,0.325742,0,z_fallback_raw,,,114
fused,80617.000,1,0.777469,1.838053,0.727024,3d_robust_wls_smooth_z_fallback_raw,,0.102268,,,52.114407,0,0,0.998350,2.519964,0.340837,0,z_fallback_raw,,,121
fused,80922.000,2,0.730809,2.281495,0.669863,3d_robust_wls_smooth_z_fallback_raw,,0.025359,,,65.579306,0,0,0.644156,3.105029,0.262103,0,z_fallback_raw,,,124
fused,81122.000,2,0.678850,2.648490,0.638425,3d_robust_wls_smooth_z_fallback_raw,,0.048105,,,64.966062,0,0,0.582354,3.330053,0.217244,0,z_fallback_raw,,,126
fused,81662.000,1,0.677375,2.987768,0.643608,3d_robust_wls_smooth_z_fallback_raw,,0.118629,,,63.395715,0,0,0.674637,3.617855,0.649942,0,z_fallback_raw,,,131
fused,82022.000,1,0.704536,3.291775,0.773208,3d_robust_wls_smooth_z_fallback_raw,,0.086533,,,64.430440,0,0,0.754977,3.856361,1.308266,0,z_fallback_raw,,,135
fused,82422.000,1,0.741239,3.608933,0.917208,3d_robust_wls_smooth_z_fallback_raw,,0.078035,,,64.445875,0,0,0.809402,4.197939,1.797837,0,z_fallback_raw,,,139
fused,82822.000,1,0.730969,3.960818,1.061208,3d_robust_wls_smooth_z_fallback_raw,,0.053545,,,65.553800,0,0,0.711895,4.614320,2.041688,0,z_fallback_raw,,,143
fused,83022.000,1,0.745978,4.249322,1.133208,3d_robust_wls_smooth_z_fallback_raw,,0.061144,,,64.847322,0,0,0.773851,4.785115,2.210431,0,z_fallback_raw,,,145
fused,83322.000,2,0.783629,4.610239,1.241208,3d_robust_wls_smooth_z_fallback_raw,,0.144302,,,62.415727,0,0,0.853554,5.280513,1.549880,0,z_fallback_raw,,,148
fused,83862.000,1,0.901500,4.898441,1.435608,3d_robust_wls_smooth_z_fallback_raw,,0.143684,,,62.315180,0,0,1.120402,5.433674,2.180128,0,z_fallback_raw,,,153
fused,84062.000,1,0.968928,5.153532,1.507608,3d_robust_wls_smooth_z_fallback_raw,,0.140509,,,62.381035,0,0,1.094153,5.627273,2.584327,0,z_fallback_raw,,,155
fused,84622.000,1,1.029168,5.500401,1.709208,3d_robust_wls_smooth_z_fallback_raw,,0.122467,,,62.995753,0,0,1.141043,6.144586,2.883229,0,z_fallback_raw,,,161
fused,85022.000,1,1.042064,5.855392,1.853208,3d_robust_wls_smooth_z_fallback_raw,,0.122466,,,62.643615,0,0,1.066013,6.514661,3.063660,0,z_fallback_raw,,,165
fused,85222.000,1,1.031745,6.152671,1.925208,3d_robust_wls_smooth_z_fallback_raw,,0.115603,,,63.219609,0,0,1.012580,6.704761,3.180938,0,z_fallback_raw,,,167
fused,85822.000,1,0.982877,6.464510,2.138864,3d_robust_wls_smooth_z_fallback_raw,,0.115214,,,62.970183,0,0,0.892123,7.043640,3.198218,0,z_fallback_raw,,,173
fused,86022.000,1,0.960882,6.697207,2.210864,3d_robust_wls_smooth_z_fallback_raw,,0.144136,,,62.727977,0,0,0.920033,7.129359,3.210139,0,z_fallback_raw,,,175
fused,86462.000,1,0.960092,6.918929,2.295975,3d_robust_wls_smooth_z_fallback_raw,,0.152915,,,62.375533,0,0,0.958626,7.330697,3.221579,0,z_fallback_raw,,,179
fused,86822.000,1,0.959048,7.118308,2.342786,3d_robust_wls_smooth_z_fallback_raw,,0.146865,,,62.703250,0,0,0.957110,7.488583,3.211587,0,z_fallback_raw,,,183
fused,87222.000,1,0.937250,7.298208,2.368533,3d_robust_wls_smooth_z_fallback_raw,,0.149782,,,62.802403,0,0,0.896767,7.632310,3.173797,0,z_fallback_raw,,,187
fused,87622.000,1,0.887187,7.463599,2.224533,3d_robust_wls_smooth,,0.129336,,,63.728206,0,0,0.794213,7.770752,3.093271,1,robust,,,191
fused,87822.000,1,0.838213,7.585101,2.152533,3d_robust_wls_smooth,,0.124572,,,64.058059,0,0,0.747260,7.810747,2.987108,1,robust,,,193
fused,88322.000,2,0.734965,7.786889,2.188195,3d_robust_wls_smooth,,0.144764,,,62.692139,0,0,0.543220,8.161639,2.366891,3,robust,,,198
fused,88522.000,2,0.656217,7.948814,2.116195,3d_robust_wls_smooth,,0.172699,,,62.166264,0,0,0.509972,8.249533,1.963834,3,robust,,,200
fused,89022.000,1,0.682686,8.029769,2.223041,3d_robust_wls_smooth,,0.162460,,,62.856277,0,0,0.731843,8.180114,2.311123,1,robust,,,205
fused,89422.000,1,0.687942,8.127770,2.079041,3d_robust_wls_smooth,,0.154949,,,63.659276,0,0,0.697702,8.309772,2.567310,1,robust,,,209
